date,open,high,low,close,volume,sma5,sma10,sma20,sma60,sma120,sma200,ema12,ema26,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,stoch_k,stoch_d,atr14,roc12
2025-07-03,26.3,26.9,26.3,26.75,2078560,26.359999999999996,26.105,26.205000000000002,26.09916666666667,28.540833333333335,30.2135,26.2822905181581,26.325681666170432,53.89653502221454,-0.04339114801233279,-0.10913739575547543,0.06574624774314264,26.205000000000002,27.263253277816673,25.14674672218333,72.58064516129029,59.6774193548387,0.702112032740835,-1.4732965009208066
2025-07-04,26.75,26.85,25.6,25.6,1901308,26.140000000000004,26.115,26.1875,26.15666666666667,28.502083333333335,30.171,26.177322746133775,26.271927468676328,44.33942026970474,-0.09460472254255237,-0.10623086111289082,0.011626138570338451,26.1875,27.27326010242122,25.10173989757878,35.483870967741964,54.30107526881719,0.7412468875450611,-5.88235294117646
2025-07-07,25.85,25.85,25.05,25.25,855489,25.98,26.130000000000003,26.175,26.171666666666667,28.45583333333333,30.136999999999997,26.03465770826704,26.196229137663266,41.90398724220413,-0.1615714293962256,-0.11729897476955778,-0.04427245462666782,26.175,27.297274476235533,25.05272552376447,24.19354838709676,44.086021505376344,0.7454435384346997,-3.0710172744721764
2025-07-08,25.1,25.1,24.6,24.95,1467276,25.75,26.014999999999997,26.135,26.1875,28.412916666666664,30.102249999999998,25.867787291610572,26.103915868206727,39.88189988638346,-0.23612857659615472,-0.1410648951348772,-0.09506368146127753,26.135,27.366706133787506,24.903293866212497,17.99999999999997,25.89247311827957,0.738626142832221,-2.1568627450980427
2025-07-09,24.9,25.45,24.75,25.35,1132892,25.580000000000002,25.945,26.0825,26.195,28.36916666666667,30.06975,25.78812770828587,26.048070248339563,43.777531608320814,-0.259942540053693,-0.16484042411864036,-0.09510211593505263,26.0825,27.353434695415064,24.811565304584935,35.41666666666675,25.87007168458783,0.7358671326299195,0.9960159362549792
2025-07-10,25.1,25.3,24.75,24.8,1571808,25.19,25.775,26.005000000000003,26.166666666666668,28.32125,30.03275,25.636108060857275,25.95562060031441,39.94470441082437,-0.3195125394571363,-0.19577484718633956,-0.12373769227079676,26.005000000000003,27.385543371288936,24.62445662871107,12.500000000000037,21.972222222222257,0.7261623374420683,-4.980842911877392
2025-07-11,24.8,25.25,24.8,25.15,1056633,25.1,25.619999999999997,25.9675,26.148333333333333,28.272499999999997,30.000749999999996,25.561322205340772,25.89594500029112,43.344110661836524,-0.33462279495034863,-0.22354443673914137,-0.11107835821120726,25.9675,27.397281451834452,24.53771854816555,23.913043478260775,23.943236714975857,0.7064364561962062,-3.454894433781197
2025-07-14,25.2,25.3,24.8,25.15,933258,25.080000000000002,25.529999999999998,25.885,26.133333333333333,28.23125,29.968999999999998,25.498041866057576,25.84068981508437,43.344110661836524,-0.3426479490267944,-0.247365139196672,-0.09528280983012241,25.885,27.303485107433232,24.46651489256677,23.913043478260775,20.108695652173868,0.6916909950393344,-5.094339622641519
2025-07-15,24.95,25.5,24.95,25.35,858424,25.16,25.455000000000002,25.794999999999998,26.129166666666666,28.198333333333334,29.93575,25.47526619435641,25.804342421374418,45.39260395109206,-0.32907622701800676,-0.263707356760939,-0.06536887025706778,25.794999999999998,27.105305307937773,24.484694692062224,32.60869565217396,26.811594202898505,0.681570209679382,-5.056179775280889
2025-07-16,25.15,26.1,25.15,25.75,2261009,25.24,25.410000000000004,25.722500000000004,26.1525,28.168333333333333,29.903000000000002,25.517532933686194,25.800317056828163,49.337965349260436,-0.282784123141969,-0.267522710037145,-0.015261413104823984,25.722500000000004,26.86332207202085,24.581677927979158,50.0,35.50724637681159,0.7007437661308549,-1.151631477927062
2025-07-17,25.8,26.7,25.8,26.55,2829741,25.589999999999996,25.39,25.747500000000002,26.1925,28.141666666666666,29.871750000000002,25.676374020811394,25.855849126692743,56.16009008056834,-0.17947510588134818,-0.24991318920598565,0.07043808332463747,25.747500000000002,26.936817030908887,24.558182969091117,84.78260869565226,55.79710144927541,0.7185477828357938,1.724137931034475
2025-07-18,26.7,26.75,26.15,26.35,2044508,25.830000000000002,25.464999999999996,25.79,26.221666666666668,28.110416666666666,29.84225,25.780008786840412,25.892452895085874,54.195268619455625,-0.11244410824546236,-0.222419373013881,0.10997526476841865,25.79,27.001445417676713,24.578554582323285,76.08695652173922,70.28985507246382,0.7100800840618087,0.5725190839694694
2025-07-21,26.35,27.0,26.35,26.85,2062442,26.169999999999998,25.625,25.877500000000005,26.258333333333333,28.0825,29.81225,25.944622819634194,25.9633823102647,58.13835490614385,-0.018759490630504416,-0.1816873965372057,0.16292790590670128,25.877500000000005,27.129088990048203,24.625911009951807,93.75000000000006,84.87318840579718,0.7057886494859651,0.37383177570093906
2025-07-22,26.9,26.9,25.95,26.05,1890692,26.310000000000002,25.735000000000003,25.875,26.27583333333333,28.048333333333336,29.7775,25.960834693536626,25.969798435430278,50.62858853610649,-0.0089637418936519,-0.14714266560849495,0.13817892371484305,25.875,27.125000000003947,24.624999999996053,60.41666666666668,76.75120772946866,0.7232323173798247,1.7578125
2025-07-23,26.3,26.8,26.3,26.8,1529552,26.520000000000003,25.880000000000003,25.9125,26.294999999999998,28.01625,29.745500000000003,26.089937048377145,26.03129484762063,56.32443389909015,0.05864220075651616,-0.10598569233549274,0.1646278930920089,25.9125,27.224702347204826,24.600297652795177,91.6666666666667,81.94444444444447,0.7251442947098373,6.138613861386144
2025-07-24,26.8,27.3,26.65,27.2,2776099,26.65,26.119999999999997,25.9475,26.3125,27.98916666666667,29.71675,26.260715964011432,26.11786559964873,59.03862595281825,0.14285036436270104,-0.056218480995853984,0.199068845358555,25.9475,27.35443816495603,24.540561835043974,96.29629629629623,82.7932098765432,0.7197768450877062,9.018036072144287
2025-07-25,27.1,27.75,27.1,27.3,2827322,26.839999999999996,26.335,25.9775,26.339166666666664,27.96083333333333,29.687,26.42060581570198,26.205431110785863,59.712680582250016,0.2151747049161159,-0.0019398438134600054,0.21711454872957592,25.9775,27.47030775721786,24.48469224278214,85.71428571428574,91.2257495590829,0.7147927847242985,7.692307692307687
2025-07-28,27.2,28.1,27.2,27.75,3268514,27.020000000000003,26.595000000000006,26.0625,26.36,27.9425,29.659750000000003,26.625127997901675,26.31984362109802,62.68820754099738,0.3052843768036553,0.05950500030996306,0.24577937649369222,26.0625,27.743831317738945,24.381168682261055,89.5522388059701,90.52094027218402,0.728021871529706,11.895161290322577
2025-07-29,27.85,28.3,27.4,28.0,3382690,27.410000000000004,26.860000000000003,26.1575,26.397499999999997,27.92625,29.628500000000003,26.836646767455264,26.444299649164833,64.26718150593115,0.3923471182904308,0.1260734239060566,0.2662736943843742,26.1575,28.03932756914913,24.275672430850868,91.54929577464787,88.9386067649679,0.7403060235632986,11.332007952286283
2025-07-30,28.0,28.1,27.75,28.0,1457115,27.65,27.085,26.247500000000002,26.432499999999997,27.908749999999998,29.598500000000005,27.01562418784676,26.55953671218966,64.26718150593115,0.4560874756570996,0.19207623425626522,0.26401124140083443,26.247500000000002,28.293832084489146,24.201167915510858,91.42857142857142,90.8433686697298,0.7124270218802059,11.332007952286283
2025-07-31,28.05,28.05,27.3,27.65,1988373,27.74,27.195,26.2925,26.459166666666665,27.879583333333336,29.565250000000002,27.113220466639568,26.64031177054598,60.13522983043723,0.47290869609358666,0.2482427266237295,0.22466596946985715,26.2925,28.41906413023677,24.16593586976323,81.42857142857136,88.13547954393022,0.7151108060316198,9.072978303747515
2025-08-01,27.25,28.1,26.85,28.0,2337916,27.880000000000003,27.359999999999996,26.4125,26.488333333333333,27.852916666666665,29.535749999999997,27.249648087156558,26.741029417172204,62.7166883126276,0.5086186699843545,0.3003179152958545,0.20830075468849996,26.4125,28.637780881149528,24.187219118850475,91.04477611940297,87.96730632551525,0.7533171770293613,8.737864077669899
2025-08-04,27.9,28.6,27.45,28.5,2656568,28.03,27.525,26.575,26.52,27.83,29.508249999999997,27.442009919901704,26.871323534418707,66.09448049672739,0.5706863854829969,0.354391609333283,0.21629477614971387,26.575,28.908988003398804,24.241011996601195,97.10144927536227,89.85826560777885,0.7816516643844071,7.34463276836157
2025-08-05,28.8,29.25,28.5,29.0,3977513,28.23,27.82,26.777499999999996,26.55,27.814166666666665,29.4865,27.681700701455288,27.029003272609913,69.10847513052354,0.6526974288453751,0.41405277323570144,0.23864465560967363,26.777499999999996,29.212961968499904,24.34203803150009,92.7536231884058,93.63328286105701,0.7793908312140924,10.056925996204935
2025-08-06,29.05,29.8,28.9,29.5,4557993,28.53,28.089999999999996,26.985000000000003,26.592499999999998,27.802916666666665,29.469,27.961439055077552,27.2120400672314,71.80740617883988,0.7493989878461527,0.4811220161577917,0.26827697168836095,26.985000000000003,29.599211162092566,24.37078883790744,92.2077922077922,94.0209548905201,0.7880057718416573,9.869646182495329
2025-08-07,30.0,30.3,29.1,29.8,5879278,28.959999999999997,28.35,27.235000000000003,26.63583333333333,27.7875,29.452,28.24429458506562,27.403740802992036,73.31392013120056,0.8405537820735844,0.5530083693409503,0.2875454127326341,27.235000000000003,29.92090766781162,24.549092332188387,88.50574712643677,91.15572084087826,0.8174339309958246,14.39539347408829
2025-08-08,29.65,30.3,29.2,29.3,6376411,29.22,28.55,27.442499999999995,26.676666666666666,27.758333333333333,29.429750000000002,28.40671080274783,27.54420444721485,66.89765298034312,0.8625063555329824,0.6149079665793568,0.24759838895362563,27.442499999999995,30.093023533192852,24.79197646680714,77.01149425287356,85.90834452903418,0.8376172216389801,9.328358208955233
2025-08-11,28.8,29.8,28.4,29.6,4134271,29.439999999999998,28.735000000000003,27.665,26.7075,27.732083333333332,29.40875,28.590293756171242,27.696485599273007,68.6693958720217,0.8938081568982348,0.6706880046431324,0.2231201522551024,27.665,30.25480694261349,25.075193057386507,82.50000000000001,82.67241379310344,0.8777874200933389,8.823529411764719
2025-08-12,29.55,29.75,28.9,28.9,3523648,29.419999999999998,28.825,27.842499999999994,26.726666666666667,27.697916666666668,29.380750000000003,28.637940870606435,27.785634814141673,60.52864718155765,0.8523060564647622,0.7070116150074583,0.14529444145730386,27.842499999999994,30.25378078000239,25.431219219997597,61.643835616438324,73.71844328977063,0.8758026043723862,5.860805860805862
2025-08-13,29.1,29.15,28.15,28.35,3640766,29.189999999999998,28.860000000000003,27.972499999999997,26.734166666666667,27.66,29.351,28.593642275128524,27.82743964272377,55.01046805149787,0.7662026324047524,0.7188498184869172,0.04735281391783519,27.972499999999997,30.191165139224236,25.753834860775758,43.478260869565226,62.540698828667864,0.8846738469172158,2.1621621621621623
2025-08-14,28.5,29.7,28.5,29.2,4503864,29.07,29.015000000000004,28.105,26.754166666666666,27.628333333333334,29.327749999999995,28.686928078954903,27.929110780299787,60.93748237849615,0.7578172986551159,0.726643314520557,0.031173984134558963,28.105,30.28419709985326,25.925802900146742,68.11594202898546,57.74601283832967,0.9179114292802717,4.285714285714293
2025-08-15,29.45,29.7,29.0,29.5,3815544,29.110000000000003,29.165000000000003,28.2625,26.78166666666667,27.600833333333334,29.30375,28.812016066807995,28.045472944722025,62.80022081628737,0.7665431220859702,0.7346232760336396,0.03191984605233056,28.2625,30.365563242037382,26.159436757962617,76.81159420289853,62.80193236714973,0.9023463271888237,5.35714285714286
2025-08-18,29.15,29.6,28.75,28.75,3331901,28.940000000000005,29.190000000000005,28.357499999999998,26.802500000000002,27.569583333333334,29.276999999999997,28.80247513345292,28.097660134001874,55.65492899087136,0.7048149994510453,0.7286616207171208,-0.023846621266075507,28.357499999999998,30.36629939267433,26.348700607325668,55.07246376811591,66.66666666666663,0.8986073038181935,3.9783001808318286
2025-08-19,28.75,28.85,28.0,28.05,2427465,28.77,29.095000000000006,28.4575,26.818333333333335,27.530416666666664,29.24825,28.686709728306315,28.094129753705438,49.943329438148254,0.5925799746008771,0.7014452914938721,-0.10886531689299506,28.4575,30.174845335105527,26.740154664894472,34.78260869565216,55.55555555555552,0.8951353535454656,0.17857142857142794
2025-08-20,27.9,28.0,27.2,27.25,2953498,28.55,28.870000000000005,28.479999999999997,26.824166666666667,27.488749999999996,29.2175,28.465677462413037,28.031601623801333,44.3425163088121,0.4340758386117045,0.6479714009174387,-0.21389556230573414,28.479999999999997,30.119939023259306,26.840060976740688,11.594202898550686,33.81642512077291,0.8919113997207896,-4.385964912280704
2025-08-21,27.2,27.8,27.2,27.6,1458523,28.23,28.65,28.5,26.839166666666664,27.45291666666667,29.186500000000002,28.33249631434949,27.999631133149382,47.13569585082369,0.3328651812001091,0.5849501569739728,-0.2520849757738637,28.5,30.08587515271811,26.91412484728189,12.903225806451676,19.760012466884834,0.8710605854550191,-4.82758620689655
2025-08-22,27.5,29.0,27.5,28.1,3639860,27.95,28.53,28.540000000000003,26.867500000000003,27.425416666666667,29.15875,28.296727650603415,28.007065864027204,50.92469846455763,0.289661786576211,0.5258924828944205,-0.23623069631820948,28.540000000000003,30.040866416443745,27.03913358355626,29.032258064516185,17.843228923172845,0.9159848293510892,-4.745762711864399
2025-08-25,28.4,28.7,28.15,28.3,1555321,27.860000000000003,28.4,28.567499999999995,26.907500000000002,27.39833333333333,29.13625,28.297231088972122,28.028764688914077,52.39451803600459,0.26846640005804545,0.47440726632714547,-0.20594086626910002,28.567499999999995,30.02910015052293,27.105899849477062,35.483870967741964,25.80645161290327,0.8934144843974398,-5.033557046979864
2025-08-26,28.15,28.55,28.15,28.4,1620555,27.93,28.35,28.5875,26.96,27.364166666666666,29.118000000000002,28.31304169066872,28.056263600846368,53.15007058969534,0.25677808982235106,0.4308814310261866,-0.17410334120383553,28.5875,30.028289714014036,27.14671028598596,38.7096774193548,34.40860215053765,0.8581705926547657,-3.071672354948818
2025-08-27,28.4,28.9,28.4,28.65,2001593,28.209999999999997,28.380000000000003,28.619999999999997,27.0075,27.33625,29.09525,28.364881430565838,28.10024407485775,55.06993030452002,0.2646373557080892,0.39763261596256716,-0.13299526025447794,28.619999999999997,30.035415133453306,27.20458486654669,46.77419354838705,40.32258064516126,0.832586978893711,-3.209459459459474
2025-08-28,28.85,29.2,28.65,29.1,2635680,28.51,28.369999999999997,28.692500000000003,27.063333333333336,27.313750000000002,29.077250000000003,28.47797659509417,28.17430006931273,58.376349472026845,0.3036765257814409,0.3788413979263419,-0.07516487214490103,28.692500000000003,30.049067359185905,27.3359326408141,73.07692307692312,52.85359801488832,0.8124021946870175,0.6920415224913601
2025-08-29,29.3,29.4,28.7,28.7,2181209,28.630000000000003,28.29,28.7275,27.109166666666667,27.290833333333335,29.055,28.51213404200276,28.21324080491919,54.53463247389813,0.2988932370835684,0.3628517657577872,-0.0639585286742188,28.7275,30.046391580081014,27.408608419918984,58.82352941176469,59.558215345691615,0.8043734664950876,1.2345679012345512
2025-09-01,29.0,29.0,27.7,27.85,2673566,28.54,28.2,28.695,27.148333333333333,27.263333333333332,29.025499999999997,28.41026726631003,28.18633407862888,47.396589672126034,0.22393318768114767,0.33506805014245933,-0.11113486246131166,28.695,30.065729732663815,27.324270267336185,26.000000000000085,52.63348416289596,0.8397753617454385,-4.623287671232868
2025-09-02,27.95,28.2,27.3,27.55,1894293,28.369999999999997,28.15,28.622499999999995,27.178333333333335,27.233749999999997,28.99875,28.277918456108488,28.139198220952668,45.15035592482481,0.13872023515581944,0.29579848714513135,-0.1570782519893119,28.622499999999995,30.072146508638788,27.172853491361202,14.000000000000057,32.94117647058827,0.8440771216207643,-6.610169491525419
2025-09-03,27.5,28.25,27.5,27.95,2265370,28.23,28.22,28.544999999999998,27.204166666666666,27.215,28.98,28.227469462861027,28.12518353791914,48.64508330693405,0.1022859249418886,0.2570959747044828,-0.15481004976259422,28.544999999999998,29.964119445292983,27.125880554707013,30.0,23.333333333333375,0.8373573272192811,-2.782608695652178
2025-09-04,28.15,29.0,28.15,28.65,3061399,28.139999999999997,28.325,28.4875,27.2425,27.199583333333337,28.96625,28.292474160882406,28.16405883140661,54.150575033593945,0.12841532947579637,0.23135984565874554,-0.10294451618294917,28.4875,29.78668243522944,27.18831756477056,60.416666666666586,34.80555555555554,0.8525460895607612,2.1390374331550666
2025-09-05,28.65,28.8,28.25,28.45,1909228,28.089999999999996,28.359999999999996,28.445000000000004,27.285,27.178333333333335,28.95525,28.316708905362038,28.185239658709826,52.4213985229504,0.1314692466522125,0.21138172585743895,-0.07991247920522646,28.445000000000004,29.689548110764996,27.200451889235012,56.818181818181834,49.0782828282828,0.8309356545921355,4.4036697247706424
2025-09-08,28.45,29.0,28.45,28.45,2102095,28.21,28.375,28.3875,27.3125,27.15375,28.929000000000002,28.33721522761403,28.20485153584243,52.4213985229504,0.13236369177160157,0.19557811904027148,-0.06321442726866991,28.3875,29.51394351833935,27.26105648166065,56.818181818181834,58.017676767676754,0.8108688221212688,3.079710144927539
2025-09-09,28.55,29.1,28.35,28.95,3550206,28.49,28.43,28.389999999999997,27.342500000000005,27.133333333333333,28.9135,28.4314898079811,28.26004771837262,56.453223256913134,0.17144208960848317,0.19075091315391382,-0.019308823545430648,28.389999999999997,29.5211940593942,27.258805940605793,79.54545454545458,64.39393939393942,0.8065210491126067,3.0249110320284656
2025-09-10,29.2,29.2,28.6,28.6,2109598,28.619999999999997,28.425,28.402500000000003,27.365833333333335,27.105,28.89725,28.457414452907088,28.285229368863536,53.063468123371045,0.17218508404355148,0.18703774733184136,-0.01485266328828988,28.402500000000003,29.537169555425162,27.267830444574845,61.904761904762,66.08946608946613,0.7917695456045633,1.0600706713780994
2025-09-11,28.8,31.45,28.8,30.0,33060755,28.889999999999997,28.514999999999997,28.442500000000003,27.43166666666667,27.084166666666665,28.8925,28.694735306305997,28.412249415614387,62.709037184865174,0.28248589069161056,0.20612737600379522,0.07635851468781535,28.442500000000003,29.73256782767757,27.152432172322435,65.06024096385543,68.836819138024,0.9387860066328086,5.633802816901423
2025-09-12,30.35,32.8,29.7,32.65,56044797,29.729999999999997,28.910000000000004,28.6,27.550833333333337,27.091250000000002,28.89575,29.303237566874305,28.726156866309616,73.71856073858444,0.5770807005646894,0.28031804091597406,0.29676265964871534,28.6,30.809524835798108,26.390475164201895,97.2727272727273,74.7459100471149,1.093158434730465,13.961605584642234
2025-09-15,33.05,33.5,31.65,32.2,41670548,30.48,29.345,28.7725,27.66916666666667,27.0975,28.88925,29.74889332581672,28.983478579916312,69.94234794768852,0.7654147459004079,0.37733738191286087,0.38807736398754705,28.7725,31.4836759441262,26.0613240558738,79.03225806451617,80.45507543369962,1.1472185465354319,10.65292096219932
2025-09-16,32.2,32.2,30.1,30.1,21168846,30.71,29.6,28.875,27.735833333333336,27.080416666666665,28.86775,29.802909737229534,29.066183870292882,55.62294120815922,0.7367258669366521,0.44921507891761914,0.28751078801903296,28.875,31.623908874446105,26.126091125553895,45.16129032258066,73.82209188660804,1.2152743646400441,4.878048780487809
2025-09-17,30.3,30.65,29.7,30.1,11885114,31.01,29.814999999999998,29.017500000000002,27.803333333333335,27.064583333333335,28.8455,29.848615931501914,29.142762842863778,55.62294120815922,0.7058530886381362,0.5005426808617226,0.20531040777641363,29.017500000000002,31.70957633621495,26.325423663785052,45.16129032258066,56.45161290322583,1.1963261957371838,8.078994614003587
2025-09-18,30.25,30.45,29.9,29.95,6227217,31.0,29.945,29.135,27.860833333333336,27.055833333333332,28.81925,29.86421348050162,29.202558187836832,54.695308139063016,0.6616552926647863,0.5327652032223353,0.12889008944245095,29.135,31.773958127748234,26.49604187225177,42.741935483870954,44.354838709677416,1.1501600388988136,8.711433756805809
2025-09-19,30.25,30.35,29.45,29.5,7269155,30.369999999999997,30.05,29.205000000000002,27.907500000000002,27.060833333333335,28.7965,29.808180637347522,29.224590914663732,51.89898671811197,0.5835897226837901,0.5429301071146263,0.040659615569163754,29.205000000000002,31.804403777793755,26.60559622220625,35.48387096774193,41.129032258064505,1.1322914646917557,5.545617173524153
2025-09-22,29.55,30.1,29.35,29.8,3537542,29.889999999999997,30.184999999999995,29.28,27.970000000000002,27.060833333333335,28.776,29.806922077755598,29.267213809873827,53.60204412724426,0.5397082678817711,0.5422857392680552,-0.002577471386284169,29.28,31.857091383713122,26.70290861628688,38.33333333333334,38.85304659498207,1.1049849314994875,4.013961605584648
2025-09-23,30.0,30.7,30.0,30.1,6463451,29.890000000000004,30.3,29.365,28.03666666666667,27.059166666666666,28.762249999999998,29.85201098887012,29.3289016758091,55.306191351453066,0.5231093130610205,0.5384504540266483,-0.015341140965627775,29.365,31.932508519948545,26.797491480051452,36.44859813084116,36.75526747730547,1.0903431506780954,5.799648506151156
2025-09-24,30.1,31.0,29.7,30.5,7759031,29.97,30.490000000000002,29.4575,28.108333333333334,27.085833333333333,28.749249999999996,29.951701605967024,29.41564969982324,57.54521328205124,0.5360519061437827,0.5379707444500752,-0.0019188383062924697,29.4575,32.04849884214724,26.86650115785276,42.857142857142854,39.213024773772446,1.1053186399153743,7.205623901581726
2025-09-25,30.55,31.95,30.55,30.95,12559144,30.169999999999998,30.585,29.55,28.178333333333335,27.13875,28.737750000000002,30.105285974279788,29.529305277614114,59.9745325808203,0.575980696665674,0.545572734893195,0.030407961772478953,29.55,32.2143948656324,26.8856051343676,50.485436893203854,43.26372596039595,1.1299387370642762,6.9084628670120996
2025-09-26,30.75,30.95,29.35,29.6,7659625,30.189999999999998,30.28,29.595,28.245,27.200833333333332,28.7175,30.027549670544435,29.534541923716773,50.61701948379142,0.49300774682766146,0.5350597372800884,-0.04205199045242691,29.595,32.23069725120475,26.959302748795245,24.27184466019418,39.20480813684696,1.1635145415596848,3.4965034965035002
2025-09-30,30.1,30.55,29.9,30.45,3845513,30.32,30.105,29.725,28.331666666666667,27.25166666666667,28.699249999999996,30.092542028922214,29.602353633071086,55.34163263254555,0.4901883958511277,0.5260854689942963,-0.03589707314316859,29.725,32.25808112779836,27.191918872201637,37.75510204081629,37.5041278647381,1.1482635028768502,1.4999999999999902
2025-10-01,30.6,31.7,30.45,31.2,8393264,30.540000000000003,30.214999999999996,29.907500000000006,28.435833333333335,27.311666666666667,28.68775,30.262920178318797,29.720697808399155,59.06323128901422,0.5422223699196422,0.5293128491793655,0.012909520740276736,29.907500000000006,32.310055930672206,27.504944069327806,51.06382978723402,37.69692549608149,1.1555303955285037,-4.44104134762634
2025-10-02,31.5,31.75,30.7,30.8,5582685,30.6,30.285000000000004,30.05,28.526666666666667,27.360833333333336,28.675499999999996,30.34554784319283,29.800646118888107,56.3653530971382,0.5449017243047223,0.5324306242044369,0.012471100100285404,30.05,32.3047727158204,27.795227284179603,34.93975903614458,41.252896954731625,1.1479925101336106,-4.34782608695653
2025-10-03,31.0,31.35,30.2,30.35,5835211,30.48,30.325,30.135,28.61916666666667,27.392916666666668,28.664749999999998,30.346232790393934,29.841338998970468,53.40964183820185,0.5048937914234664,0.5269232576482428,-0.022029466224776417,30.135,32.29858498793278,27.97141501206723,24.096385542168683,36.69999145518242,1.1481359022669244,0.8305647840531671
2025-10-07,30.35,32.8,30.25,32.05,15698365,30.97,30.580000000000002,30.314999999999998,28.734166666666667,27.441250000000004,28.66375,30.60835082264102,30.00494351756525,61.60154197795979,0.6034073050757733,0.5422200671337489,0.06118723794202441,30.314999999999998,32.486888579096075,28.14311142090392,78.26086956521736,45.765671381176865,1.248269052105001,6.47840531561461
2025-10-08,32.1,32.45,31.65,32.3,7603626,31.339999999999996,30.830000000000002,30.507500000000004,28.85333333333333,27.493333333333332,28.666000000000004,30.86860454223471,30.174947701449305,62.64182153388973,0.6936568407854047,0.5725074218640801,0.12114941892132458,30.507500000000004,32.66649861046919,28.348501389530814,85.50724637681157,62.62150049473252,1.2162498340975014,7.846410684474114
2025-10-09,32.85,35.0,32.35,34.15,37268793,31.93,31.234999999999996,30.767500000000002,29.0,27.564583333333335,28.67825,31.373434612660137,30.46939601986047,69.27528755737754,0.9040385927996688,0.6388136560511979,0.2652249367484709,30.767500000000002,33.32860815859225,28.20639184140775,84.95575221238936,82.90795605147275,1.322231988804823,15.762711864406764
2025-10-13,32.0,33.75,31.7,32.85,18829937,32.339999999999996,31.47,30.979999999999997,29.118333333333332,27.635416666666668,28.68625,31.60059851840473,30.64573705542636,61.06924650334652,0.9548614629783714,0.7020232174366327,0.2528382455417387,30.979999999999997,33.49125466649794,28.468745333502053,61.94690265486727,77.46996708135606,1.4027868467473357,10.23489932885906
2025-10-14,33.95,36.1,33.8,36.1,41072390,33.489999999999995,31.985000000000003,31.284999999999997,29.2775,27.735,28.71625,32.29281413095785,31.049756532802185,70.48282634688826,1.2430575981556657,0.8102300935804393,0.43282750457522645,31.284999999999997,34.599377769658666,27.970622230341327,100.0,82.30088495575221,1.5347306434082404,19.933554817275745
2025-10-15,36.8,37.85,35.0,35.45,152041505,34.17,32.57,31.425,29.429166666666667,27.82541666666667,28.740499999999997,32.778535033887415,31.375700493335355,66.99374621470687,1.4028345405520604,0.9287509829747636,0.4740835575772968,31.425,35.16712506472025,27.682874935279752,71.76470588235296,77.90386951240673,1.6286784545933661,16.229508196721333
2025-10-16,35.7,36.95,35.05,36.0,47642785,34.910000000000004,33.125,31.615,29.581666666666667,27.92,28.766,33.27414502867396,31.718241197532738,68.41835744312878,1.5559038311412259,1.054181552608056,0.5017222785331699,31.615,35.848804435730045,27.381195564269948,78.23529411764704,83.33333333333333,1.6480585649795547,16.31663974151858
2025-10-17,35.9,37.65,35.5,37.25,44657312,35.53,33.730000000000004,31.972500000000004,29.768333333333334,28.022083333333335,28.8,33.885815024262584,32.12800110882661,71.4358954524353,1.7578139154359746,1.19490802517364,0.5629058902623347,31.972500000000004,36.800074442720415,27.144925557279592,92.94117647058822,80.98039215686273,1.6839115246238723,25.844594594594582
2025-10-20,38.0,38.15,36.35,37.7,42148230,36.5,34.42,32.352500000000006,29.950000000000003,28.1225,28.838,34.472612712837574,32.540741767432046,72.45619830865417,1.931870945405528,1.3423006092200176,0.5895703361855105,32.352500000000006,37.699225633507595,27.005774366492414,94.88636363636368,88.68761140819964,1.6922035585793098,23.809523809523814
2025-10-21,38.7,41.0,38.5,39.0,80909391,37.08,35.285000000000004,32.805,30.14666666666667,28.22958333333333,28.88,35.16913383393948,33.01920534021486,75.21095819433759,2.149928493724623,1.5038261861209388,0.6461023076036843,32.805,38.75914981336605,26.85085018663395,81.98198198198199,89.93650736297793,1.8070461615379303,25.0
2025-10-22,38.6,42.9,38.4,42.9,109040941,38.57,36.370000000000005,33.475,30.406666666666663,28.372916666666665,28.93875,36.35849785948726,33.7511160557545,81.26472700049622,2.607381803732757,1.7245373096433025,0.8828444940894544,33.475,40.67593743897326,26.274062561026746,100.0,92.28944853944854,1.9994000071423639,39.28571428571428
2025-10-23,43.2,44.0,41.05,41.25,139567151,39.62,37.265,34.0475,30.631666666666668,28.495833333333334,28.9895,37.11103665033537,34.30658894051343,73.12793150266654,2.804447709821943,1.9405193896790307,0.8639283201429124,34.0475,41.78904215902791,26.30595784097209,80.07246376811594,87.3514819166993,2.067300006632195,35.9143327841845
2025-10-27,41.8,44.8,41.35,44.0,154113602,40.97,38.25,34.7425,30.898333333333333,28.647916666666667,29.054250000000003,38.170877165668394,35.02461938936428,77.22156242690572,3.146257776304111,2.181667067004047,0.9645907093000643,34.7425,43.38502711884702,26.09997288115298,94.5205479452055,91.53100390444047,2.1732071490156097,37.2854914196568
2025-10-28,44.1,48.2,43.75,46.65,159066718,42.760000000000005,39.63,35.55,31.20916666666667,28.820833333333333,29.131999999999998,39.47535760171941,35.88575869385582,80.3310364057748,3.5895989078635893,2.463253435175955,1.126345472687634,35.55,45.39088410662405,25.709115893375944,91.36490250696376,88.65263807342838,2.3358352098002095,44.42724458204334
